A16R06;A16R06-53;53;67,5;65;70;2;4,58;2,29;;22,377;26,898;4,521;23,986;1,609;35,5894713558947;;14,9898084494581;; ;
A16R06;A16R06-54;54;72,5;70;75;3;8,85;2,95;;31,274;40,018;8,744;34,553;3,279;37,5;;16,694;; ;
A16R06;A16R06-55;55;82,5;80;85;3;16,2;5,4;;31,792;47,85;16,058;38,29;6,498;40,4658114335534;;19,3395037987296;; ;
A16R06;A16R06-56;56;87,5;85;90;1;5,75;5,75;;31,738;37,42;5,682;33,917;2,179;38,3491728264696;;17,4514621612109;; ;
A16R06;A16R06-57;57;92,5;90;95;18;122,5;6,80555555555556;;31,613;48,798;17,185;38,305;6,692;38,9409368635438;15,3;17,9793156822811;; ;
A16R06;A16R06-58;58;97,5;95;100;42;322,6;7,68095238095238;;32,155;49,79;17,635;38,738;6,583;37,3291749362064;14,68;16,5416240430961;; ;
A16R06;A16R06-59;59;102,5;100;105;21;181,4;8,63809523809524;;30,405;46,536;16,131;36,452;6,047;37,4868266071539;12,7;16,6822493335813;; ;
A16R06;A16R06-60;60;107,5;105;110;18;168,5;9,36111111111111;;32,263;50,233;17,97;38,697;6,434;35,8041179744018;;15,1812732331664;; ;
