A17R13;A17R13-132;132;87,5;85;90;10;56,87;5,687;;311,494;365,456;53,9619999999999;333,049;21,555;39,9447759534487;;18,7709058226159;;
A17R13;A17R13-133;133;92,5;90;95;15;101,9;6,79333333333333;;343,309;426,324;83,015;375,633;32,324;38,9375414081793;;17,8754743118714;;
A17R13;A17R13-134;134;97,5;95;100;25;188,9;7,556;;344,681;432,813;88,1319999999999;377,503;32,822;37,2418644760133;;16,3680175191758;;
A17R13;A17R13-135;135;102,5;100;105;19;164,8;8,67368421052632;;344,375;442,701;98,326;382,099;37,724;38,3662510424507;;17,3675971767386;;
A17R13;A17R13-136;136;107,5;105;110;23;208,2;9,05217391304348;;437,026;580,955;143,929;488,537;51,5110000000001;35,7891738287628;;15,0765755337701;;
A17R13;A17R13-137;137;112,5;110;115;13;131;10,0769230769231;;405,667;531,928;126,261;451,04;45,373;35,9358788541196;;15,2069963013124;;
A17R13;A17R13-138;138;117,5;115;120;6;69,9;11,65;;186,49;253,92;67,43;209,9032;23,4132;34,7222304612191;;14,1280628800237;;
A17R13;A17R13-139;139;122,5;120;125;1;13,85;13,85;;31,201;44,62;13,419;35,95;4,749;35,3901184887101;;14,7218153364632;;
