A16R11;A16R11-1;1;;;111,721420288086;101,432968139648;95,5792236328125;8,736;M;2;2;1,00051160353116;2+;2,42;2014;;;;;;;;;;Инд. липиды не определяли; ;
A16R11;A16R11-2;2;;;108,847152709961;99,8381881713867;92,6565322875977;7,935;M;2;2;0,997513549583217;1+;1,42;2015;;;;;;;;;;Инд. липиды не определяли; ;
A16R11;A16R11-3;3;;;116,12003326416;106,666534423828;98,4426116943359;8,294;F;2;2;0,86939001868147;2+;2,42;2014;;;;;;;;;;Инд. липиды не определяли; ;
A16R11;A16R11-4;4;;;104,650863647461;96,0437393188477;89,0153274536133;7,029;M;2;3;0,996550157140945;1+;1,42;2015;;;;;;;;;;Инд. липиды не определяли; ;
A16R11;A16R11-5;5;;;111,72876739502;102,518661499023;94,9999008178711;7,583;M;2;2;0,884446566615004;1+;1,42;2015;;;;;;;;;;Инд. липиды не определяли; ;
A16R11;A16R11-6;6;;;114,704261779785;105,638786315918;97,4759063720703;10,911;F;2;2;1,17807437468678;2+;2,42;2014;;;;;;;;;;Инд. липиды не определяли; ;
A16R11;A16R11-7;7;;;108,361747741699;98,897590637207;91,8536071777344;7,905;M;2;2;1,02003065983594;1+;1,42;2015;;;;;;;;;;Инд. липиды не определяли; ;
A16R11;A16R11-8;8;;;112,041900634766;101,28392791748;94,1988754272461;8,157;F;2;3;0,975873012843469;1+;1,42;2015;;;;;;;;;;Инд. липиды не определяли; ;
A16R11;A16R11-9;9;;;113,525680541992;103,588760375977;96,7930374145508;8,437;F;2;3;0,93036999085198;2+;2,42;2014;;;;;;;;;;Инд. липиды не определяли; ;
A16R11;A16R11-10;10;;;120,114723205566;108,654853820801;101,934837341309;9,754;M;2;2;0,920905037243949;2+;2,42;2014;;;;;;;;;;Инд. липиды не определяли; ;
A16R11;A16R11-11;11;;;116,289772033691;105,856727600098;98,5735702514648;10,559;M;2;2;1,10240539521519;2+;2,42;2014;;;;;;;;;;Инд. липиды не определяли; ;
A16R11;A16R11-12;12;;;115,070068359375;104,666015625;96,7591323852539;6,947;F;2;2;0,766869388869404;1+;1,42;2015;;;;;;;;;;Инд. липиды не определяли; ;
A16R11;A16R11-13;13;;;115,787315368652;105,775344848633;97,6344985961914;9,307;F;2;3;0,999999569613523;2+;2,42;2014;;;;;;;;;;Инд. липиды не определяли; ;
A16R11;A16R11-14;14;;;108,364295959473;98,6633911132813;90,8974151611328;7,146;M;2;2;0,95149916524319;1+;1,42;2015;;;;;;;;;;Инд. липиды не определяли; ;
A16R11;A16R11-15;15;;;104,208786010742;96,2003860473633;89,6074371337891;6,904;M;2;2;0,959552218851078;1+;1,42;2015;;;;;;;;;;Инд. липиды не определяли; ;
A16R11;A16R11-16;16;;;113,624412536621;104,574279785156;96,4429931640625;7,87;M;2;2;0,877329415597826;1+;1,42;2015;;;;;;;;;;Инд. липиды не определяли; ;
A16R11;A16R11-17;17;;;116,559593200684;107,238319396973;101,017158508301;10,068;M;2;2;0,976692296673355;2+;2,42;2014;;;;;;;;;;Инд. липиды не определяли; ;
A16R11;A16R11-18;18;;;102,609718322754;94,1282958984375;86,0134887695313;6,123;F;2;2;0,962198265008232;1+;1,42;2015;;;;;;;;;;Инд. липиды не определяли; ;
A16R11;A16R11-19;19;;;105,743377685547;96,7682418823242;89,4517517089844;8,582;F;2;3;1,19900766988619;1+;1,42;2015;;;;;;;;;;Инд. липиды не определяли; ;
A16R11;A16R11-20;20;;;116,740921020508;106,839172363281;98,1349868774414;8,689;F;2;2;0,919386645243407;2+;2,42;2014;;;;;;;;;;Инд. липиды не определяли; ;
A16R11;A16R11-21;21;;;102,149475097656;92,938591003418;86,8751068115234;7,452;M;2;2;1,13654540782234;1+;1,42;2015;;;;;;;;;;Инд. липиды не определяли; ;
A16R11;A16R11-22;22;;;100,154342651367;92,6302490234375;85,817497253418;5,925;M;2;2;0,937477428968091;1+;1,42;2015;;;;;;;;;;Инд. липиды не определяли; ;
A16R11;A16R11-23;23;;;111,011581420898;102,63794708252;93,9076766967773;8,186;M;2;3;0,988481286800994;1+;1,42;2015;;;;;;;;;;Инд. липиды не определяли; ;
A16R11;A16R11-24;24;;;121,993988037109;111,677345275879;104,043586730957;10,857;M;2;2;0,963970828854925;2+;2,42;2014;;;;;;;;;;Инд. липиды не определяли; ;
A16R11;A16R11-25;25;;;113,48681640625;104,158058166504;96,8229217529297;8,81;M;2;3;0,970602390854174;2+;2,42;2014;;;;;;;;;;Инд. липиды не определяли; ;
A16R11;A16R11-26;26;;;108,981086730957;99,3268432617188;92,0061492919922;6,723;F;2;3;0,863202217268671;1+;1,42;2015;;;;;;;;;;Инд. липиды не определяли; ;
A16R11;A16R11-27;27;;;118,923820495605;109,110023498535;101,56591796875;8,111;F;2;3;0,774159427939393;2+;2,42;2014;;;;;;;;;;Инд. липиды не определяли; ;
A16R11;A16R11-28;28;;;108,295486450195;98,9467620849609;91,9415664672852;6,593;M;2;1;0,848295922045919;1+;1,42;2015;;;;;;;;;;Инд. липиды не определяли; ;
A16R11;A16R11-29;29;;;104,311508178711;94,5142440795898;88,4256057739258;7,137;M;2;2;1,03224209489921;1+;1,42;2015;;;;;;;;;;Инд. липиды не определяли; ;
A16R11;A16R11-30;30;;;101,321739196777;91,158203125;85,1775283813477;6,295;M;2;3;1,01863978121768;1+;1,42;2015;;;;;;;;;;Инд. липиды не определяли; ;
A16R11;A16R11-31;31;;;103,002517700195;94,3908843994141;87,4595565795898;7,277;F;2;3;1,08775368066872;1+;1,42;2015;;;;;;;;;;Инд. липиды не определяли; ;
A16R11;A16R11-32;32;;;101,44457244873;92,3431701660156;85,567756652832;6,686;M;2;2;1,06717571515238;1+;1,42;2015;;;;;;;;;;Инд. липиды не определяли; ;
A16R11;A16R11-33;33;;;111,391845703125;102,508865356445;94,1241455078125;6,776;F;2;1;0,812587725219335;1+;1,42;2015;;;;;;;;;;Инд. липиды не определяли; ;
A16R11;A16R11-34;34;;;112,370208740234;102,437843322754;95,6736068725586;8,024;M;2;2;0,916251036198687;1+;1,42;2015;;;;;;;;;;Инд. липиды не определяли; ;
A16R11;A16R11-35;35;;;99,6727066040039;91,0759811401367;84,0099487304688;5,81;M;2;2;0,979904999346371;1+;1,42;2015;;;;;;;;;;Инд. липиды не определяли; ;
A16R11;A16R11-36;36;;;108,500747680664;99,4295425415039;91,304801940918;7,477;M;2;2;0,982305384063388;1+;1,42;2015;;;;;;;;;;Инд. липиды не определяли; ;
A16R11;A16R11-37;37;;;99,3779907226563;90,5578460693359;84,3003005981445;6,009;F;2;2;1,00303210543551;1+;1,42;2015;;;;;;;;;;Инд. липиды не определяли; ;
A16R11;A16R11-38;38;;;120,161926269531;110,490997314453;102,491065979004;9,224;M;2;3;0,856764106819001;2+;2,42;2014;;;;;;;;;;Инд. липиды не определяли; ;
A16R11;A16R11-39;39;;;113,86206817627;104,036521911621;96,4181900024414;7,743;M;2;3;0,863838061998006;1+;1,42;2015;;;;;;;;;;Инд. липиды не определяли; ;
A16R11;A16R11-40;40;;;105,269378662109;95,1124572753906;87,3399505615234;6,115;M;2;2;0,917820251570052;1+;1,42;2015;;;;;;;;;;Инд. липиды не определяли; ;
A16R11;A16R11-41;41;;;51;46;43;0,476;J;;;0,598689423572767;0+;0,42;2016;;;;;;;;;;Инд. липиды не определяли; ;
A16R11;A16R11-42;42;;;60;56;50;0,832;J;;;0,6656;0+;0,42;2016;;;;;;;;;;Инд. липиды не определяли; ;
A16R11;A16R11-43;43;;;55;50;46;0,667;J;;;0,685255198487713;0+;0,42;2016;;;;;;;;;;Инд. липиды не определяли; ;
A16R11;A16R11-44;44;;;52;48;44;0,56;J;;;0,657400450788881;0+;0,42;2016;;;;;;;;;;Инд. липиды не определяли; ;
A16R11;A16R11-45;45;;;56;52;48;0,709;J;;;0,641095196759259;0+;0,42;2016;;;;;;;;;;Инд. липиды не определяли; ;
A16R11;A16R11-46;46;;;55;50;46;0,659;J;;;0,677036245582313;0+;0,42;2016;;;;;;;;;;Инд. липиды не определяли; ;
A16R11;A16R11-47;47;;;55;50;46;0,679;J;;;0,697583627845812;0+;0,42;2016;;;;;;;;;;Инд. липиды не определяли; ;
A16R11;A16R11-48;48;;;60;55;51;0,844;J;;;0,636256040286164;0+;0,42;2016;;;;;;;;;;Инд. липиды не определяли; ;
A16R11;A16R11-49;49;;;61;55;51;1,059;J;;;0,798335481828256;0+;0,42;2016;;;;;;;;;;Инд. липиды не определяли; ;
A16R11;A16R11-50;50;;;62;56;52;1,362;J;;;0,968650432407829;0+;0,42;2016;;;;;;;;;;Инд. липиды не определяли; ;
