A16R04;A16R04-37;37;;;;9,5;8,9;6,366;;;;;;;;;;;;;;;;;Инд. липиды не определяли; ;
A16R04;A16R04-38;38;;;;9,4;8,8;6,008;;;;;;;;;;;;;;;;;Инд. липиды не определяли; ;
A16R04;A16R04-39;39;;;;9,6;9;5,585;;;;;;;;;;;;;;;;;Инд. липиды не определяли; ;
A16R04;A16R04-40;40;;;;9,2;8,6;7,348;;;;;;;;;;;;;;;;;Инд. липиды не определяли; ;
A16R04;A16R04-41;41;;;;8,6;8;6,439;;;;;;;;;;;;;;;;;Инд. липиды не определяли; ;
A16R04;A16R04-42;42;;;;8,9;8,4;6,846;;;;;;;;;;;;;;;;;Инд. липиды не определяли; ;
A16R04;A16R04-43;43;;;;7,8;7,3;4,127;;;;;;;;;;;;;;;;;Инд. липиды не определяли; ;
A16R04;A16R04-44;44;;;;8,5;8;5,442;;;;;;;;;;;;;;;;;Инд. липиды не определяли; ;
A16R04;A16R04-45;45;;;;9,2;8,7;6,232;;;;;;;;;;;;;;;;;Инд. липиды не определяли; ;
A16R04;A16R04-46;46;;;;9;8,3;6,462;;;;;;;;;;;;;;;;;Инд. липиды не определяли; ;
A16R04;A16R04-47;47;;;;8,6;8;6,572;;;;;;;;;;;;;;;;;Инд. липиды не определяли; ;
A16R04;A16R04-48;48;;;;9,9;9,2;6,31;;;;;;;;;;;;;;;;;Инд. липиды не определяли; ;
A16R04;A16R04-49;49;;;;9,2;8,7;6,301;;;;;;;;;;;;;;;;;Инд. липиды не определяли; ;
A16R04;A16R04-50;50;;;;10,8;10,2;10,488;;;;;;;;;;;;;;;;;Инд. липиды не определяли; ;
A16R04;A16R04-51;51;;;;7,6;7;3,587;J;;;;0+;0,33;2016;;;;;;;;;;Инд. липиды не определяли; ;
A16R04;A16R04-52;52;;;;6,8;6,3;2,474;J;;;;0+;0,33;2016;;;;;;;;;;Инд. липиды не определяли; ;
A16R04;A16R04-53;53;;;;7,7;7,3;3,919;J;;;;0+;0,33;2016;;;;;;;;;;Инд. липиды не определяли; ;
A16R04;A16R04-54;54;;;;7,8;7,3;3,895;J;;;;0+;0,33;2016;;;;;;;;;;Инд. липиды не определяли; ;
A16R04;A16R04-55;55;;;;7,2;6,7;3,016;J;;;;0+;0,33;2016;;;;;;;;;;Инд. липиды не определяли; ;
A16R04;A16R04-56;56;;;;6,9;6,5;2,402;J;;;;0+;0,33;2016;;;;;;;;;;Инд. липиды не определяли; ;
A16R04;A16R04-57;57;;;;7,4;6,9;3,023;J;;;;0+;0,33;2016;;;;;;;;;;Инд. липиды не определяли; ;
A16R04;A16R04-58;58;;;;9,5;9,1;6,325;;;;;;;;;;;;;;;;;Инд. липиды не определяли; ;
A16R04;A16R04-59;59;;;;9,4;8,8;7,606;;;;;;;;;;;;;;;;;Инд. липиды не определяли; ;
A16R04;A16R04-60;60;;;;7,6;7,2;3,935;;;;;;;;;;;;;;;;;Инд. липиды не определяли; ;
